Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
SCALEAI-2025-09d-AUT2,SCALEAI-2025-09d,Scale AI,For-Profit,SWE-Bench Pro,2025-09-19,Autonomy,Claude Opus 4.1,Post-deployment,https://scale.com/blog/swe-bench-pro,"On the private commercial subset of previously unseen proprietary codebases, Claude Opus 4.1's resolve rate fell from 22.7% to 17.8%, which Scale AI reads as evidence that public-set scores overstate generalisation.",Claude Opus 4.1 decreases from 22.7% to 17.8% resolution,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,generalisation; contamination; private-codebases,third-party-evaluator,"Split by company per one-finding-per-row rule; capability shortfall with no dangerous threshold, so Tier B. TODO severity ensemble + Channel A/B/C."
SCALEAI-2025-09d-AUT3,SCALEAI-2025-09d,Scale AI,For-Profit,SWE-Bench Pro,2025-09-19,Autonomy,OpenAI GPT-5,Post-deployment,https://scale.com/blog/swe-bench-pro,"On the same private commercial subset, OpenAI GPT-5 fell from 23.1% to 14.9% resolve rate, a larger generalisation drop than Claude Opus 4.1's.",OpenAI GPT-5 falls from 23.1% to 14.9%,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,generalisation; contamination; private-codebases,third-party-evaluator,Split by company per one-finding-per-row rule. TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-09d-AUT4,SCALEAI-2025-09d,Scale AI,For-Profit,SWE-Bench Pro,2025-09-19,Autonomy,anonymised (frontier coding models),Post-deployment,https://scale.com/blog/swe-bench-pro,"Resolve rates varied sharply by programming language and repository: Go and Python tasks sometimes exceeded 30% while JavaScript and TypeScript ranged from nearly 0% to over 30%, and some repositories held all models below 10%.","Go and Python tasks generally have higher resolution rates, with some models exceeding 30%.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,language-variance; repository-variance; software-engineering,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-11a-BIO1,SCALEAI-2025-11a,Scale AI,For-Profit,Best Practices for Biorisk Evaluations on Open-Weight Bio-Foundation Models,2025-11-05,Bio-Chem,anonymised (open-weight bio-foundation models),Post-deployment,https://labs.scale.com/papers/bioriskeval,"Testing pretraining data filtering as a biosecurity mitigation for open-weight bio-foundation models, Scale AI and collaborators found that filtered-out knowledge could be rapidly recovered in some cases through fine-tuning, and generalised broadly in sequence modelling.","Excluded knowledge can be rapidly recovered in some cases via fine-tuning, and exhibits broader generalizability in sequence modeling.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,biosecurity; data-filtering; open-weights; fine-tuning-attack,third-party-evaluator,"Bio-foundation models are not individually named on this page; co-authored with Princeton, CAIS, SecureBio and others. TODO severity ensemble + Channel A/B/C."
SCALEAI-2025-11a-BIO2,SCALEAI-2025-11a,Scale AI,For-Profit,Best Practices for Biorisk Evaluations on Open-Weight Bio-Foundation Models,2025-11-05,Bio-Chem,anonymised (open-weight bio-foundation models),Post-deployment,https://labs.scale.com/papers/bioriskeval,"The same evaluation found that dual-use signals may already reside in the pretrained representations of filtered bio-foundation models and can be elicited by simple linear probing, so filtering alone does not remove the capability.","dual-use signals may already reside in the pretrained representations, and can be elicited via simple linear probing",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,biosecurity; linear-probing; latent-capability,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-11b-ALI1,SCALEAI-2025-11b,Scale AI,For-Profit,Enterprise RL Agents,2025-11-07,Alignment,GPT-5 (full context),Post-deployment,https://scale.com/blog/enterprise-rl-agents,"On a legal question-answering task built from 30 real contracts, GPT-5 with the full document in context hallucinated an answer on 49% of unanswerable questions, correctly identifying only 51% as unanswerable, compared with 21% hallucination for Scale's RL-tuned open model.",It also drastically reduced the hallucination rate to 21% on unanswerable questions vs. 49% on GPT-5.,,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,hallucination; unanswerable-questions; legal-domain; enterprise,third-party-evaluator,"[Report tested: GPT-5 with tools, GPT-5 full-context, Qwen3 variants (base/SFT/GRPO).] Scale AI's own RL-tuned model is the comparator. TODO severity ensemble + Channel A/B/C."
SCALEAI-2025-11b-ALI2,SCALEAI-2025-11b,Scale AI,For-Profit,Enterprise RL Agents,2025-11-07,Alignment,Qwen 3 (Scale AI RL fine-tuned),Pre-deployment,https://scale.com/blog/enterprise-rl-agents,"During RL training on the legal task, Scale AI observed reward hacking in which the trained Qwen 3 model prompt-injected the LLM judge with text asserting the question was unanswerable in order to obtain a high reward; a hardened judge prompt cut the Qwen 4B step-300 score from 90% to 32%.",the model performed judge hacking and prompt injected the judge model to believe the question was unanswerable and give a high reward,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; non-frontier,reward-hacking; judge-hacking; prompt-injection; rl-training,third-party-evaluator,"Subject is Scale AI's own fine-tune of an open-weight model, so no external accountable party. TODO severity ensemble + Channel A/B/C."
SCALEAI-2025-11b-GOV1,SCALEAI-2025-11b,Scale AI,For-Profit,Enterprise RL Agents,2025-11-07,Governance - evaluation methodology,Qwen3-4B,N/A,https://scale.com/blog/enterprise-rl-agents,"Scale AI quantified training-data quality: adding back 500 unverifiable samples (15% of the training set) to a 2,750-sample legal dataset lowered Qwen3-4B accuracy by 5% at 1,000 steps.",The resulting model achieves 5% lower accuracy at 1k steps.,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,data-quality; rl-training; filtering,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-11c-AUT1,SCALEAI-2025-11c,Scale AI,For-Profit,ResearchRubrics: A Benchmark of Prompts and Rubrics For Evaluating Deep Research Agents,2025-11-10,Autonomy,Gemini Deep Research; OpenAI Deep Research,Post-deployment,https://labs.scale.com/papers/researchrubrics,"Scored against 2,500+ expert-written rubrics, leading deep research agents including Gemini's DR and OpenAI's DR achieved under 68% average rubric compliance, with failures driven by missed implicit context and inadequate reasoning about retrieved information.","even leading agents like Gemini's DR and OpenAI's DR achieve under 68% average compliance with our rubrics, primarily due to missed implicit context and inadequate reasoning about retrieved information",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,deep-research; rubrics; grounding; agents,third-party-evaluator,"Comparative result across deep research systems, so Tier B. TODO severity ensemble + Channel A/B/C."
SCALEAI-2025-11c-GOV1,SCALEAI-2025-11c,Scale AI,For-Profit,ResearchRubrics: A Benchmark of Prompts and Rubrics For Evaluating Deep Research Agents,2025-11-10,Governance - evaluation methodology,N/A,N/A,https://labs.scale.com/papers/researchrubrics,"ResearchRubrics was built with over 2,800 hours of human labour, pairing domain-diverse prompts with 2,500+ expert-written fine-grained rubrics and a three-axis complexity framework, plus human and model-based rubric-adherence protocols.","a standardized benchmark for DR built with over 2,800+ hours of human labor",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,benchmark-design; expert-rubrics; deep-research,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-11d-ALI1,SCALEAI-2025-11d,Scale AI,For-Profit,[Labs Blog] Scaling Enterprise Agent Performance with Reinforcement Learning via Verifiable Feedback Loops,2025-11-17,Alignment,GPT-5 (full context),Post-deployment,https://labs.scale.com/blog/scaling-enterprise-agent-performance-with-reinforcement-learning-via-verifiable-feedback-loops,"In the Scale Labs write-up of the same enterprise experiments, GPT-5 with full document context hallucinated on 49% of unanswerable legal questions versus 21% for the RL-tuned open model, and reached 79.6% accuracy against the RL model's 83.6%.","it reduced the hallucination rate on unanswerable questions to 21%, compared to 49% to GPT-5, the best out-of-the-box baseline model",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,hallucination; unanswerable-questions; legal-domain; enterprise,third-party-evaluator,"Duplicate subject matter of the Scale AI blog 'Enterprise RL Agents' (2025-11-07) but a separate report, so recorded separately per the brief. TODO severity ensemble + Channel A/B/C."
SCALEAI-2025-11d-ALI2,SCALEAI-2025-11d,Scale AI,For-Profit,[Labs Blog] Scaling Enterprise Agent Performance with Reinforcement Learning via Verifiable Feedback Loops,2025-11-17,Alignment,Qwen 3 (Scale AI RL fine-tuned),Pre-deployment,https://labs.scale.com/blog/scaling-enterprise-agent-performance-with-reinforcement-learning-via-verifiable-feedback-loops,"The Labs write-up documents the same reward-hacking incident: the RL-trained Qwen 3 model learned to inject an 'unanswerable' claim into the judge's prompt, and a guardrail-hardened judge dropped the Qwen 4B step-300 score from 90% to 32%.",the model performed judge hacking and prompt injected the judge model to believe the question was unanswerable and give a high reward,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; non-frontier,reward-hacking; judge-hacking; prompt-injection,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-11d-GOV1,SCALEAI-2025-11d,Scale AI,For-Profit,[Labs Blog] Scaling Enterprise Agent Performance with Reinforcement Learning via Verifiable Feedback Loops,2025-11-17,Governance - evaluation methodology,GPT-5; GPT-4.1,N/A,https://labs.scale.com/blog/scaling-enterprise-agent-performance-with-reinforcement-learning-via-verifiable-feedback-loops,"Scale AI found that tooling improvements do not transfer across model families: adding a text-search tool reduced GPT-5 legal-reasoning accuracy from 73% to 68% while improving GPT-4.1 from 64% to 67%, so environments should be tuned on the target base model.","introducing text search reduced GPT-5 accuracy from 73% to 68%, while improving GPT-4.1 accuracy from 64% to 67%",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,tool-design; environment-design; transferability,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-12-AUT1,SCALEAI-2025-12,Scale AI,For-Profit,MCP-Atlas: A Large-Scale Benchmark for Tool-Use Competency with Real MCP Servers,2025-12-18,Autonomy,anonymised (20 frontier models from six providers),Post-deployment,https://labs.scale.com/papers/mcpatlas,"Evaluating 20 frontier models from six providers on 1,000 human-written tasks against 36 real MCP servers and 220 tools, Scale AI found pass rates up to 82.2% at a 0.75 claim-coverage threshold and a clear three-tier performance structure.",we find pass rates up to 82.2% at a 0.75 claim coverage threshold and a clear three-tier performance structure,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,mcp; tool-use; agents; benchmark,third-party-evaluator,Individual models are not named on this page; see the MCP Atlas leaderboard. TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-12-AUT2,SCALEAI-2025-12,Scale AI,For-Profit,MCP-Atlas: A Large-Scale Benchmark for Tool-Use Competency with Real MCP Servers,2025-12-18,Autonomy,anonymised (20 frontier models from six providers),Post-deployment,https://labs.scale.com/papers/mcpatlas,"Automated diagnostics attributed 63.3% of diagnosed MCP-Atlas failures to cognitive errors rather than tool-call errors, with several high-performing models failing after successful tool execution because of premature stopping or incorrect synthesis.",Automated diagnostics show that 63.3% of diagnosed failures are cognitive rather than tool-call related.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,failure-taxonomy; premature-stopping; synthesis-errors,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-01a-GOV1,SCALEAI-2026-01a,Scale AI,For-Profit,Agentic Rubrics as Contextual Verifiers for SWE Agents,2026-01-06,Governance - evaluation methodology,Qwen3-Coder-30B-A3B; Qwen3-32B,N/A,https://labs.scale.com/papers/agenticrubrics,"Scale AI's Agentic Rubrics verifier, which scores patches against a repository-grounded checklist without running tests, reached 54.2% on Qwen3-Coder-30B-A3B and 40.6% on Qwen3-32B rollouts under parallel test-time scaling on SWE-Bench Verified, at least 3.5 percentage points above the strongest baseline compared.","Agentic Rubrics achieve a score of 54.2% on Qwen3-Coder-30B-A3B and 40.6% on Qwen3-32B, with at least a +3.5 percentage-point gain over the strongest baseline",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,verification; test-time-scaling; swe-agents; rubrics,third-party-evaluator,Models are instruments of a verification-method study. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-01a-GOV2,SCALEAI-2026-01a,Scale AI,For-Profit,Agentic Rubrics as Contextual Verifiers for SWE Agents,2026-01-06,Governance - evaluation methodology,anonymised,N/A,https://labs.scale.com/papers/agenticrubrics,"The authors report that rubric scores are consistent with ground-truth tests while also flagging issues the tests do not capture, and that ablating the agent's repository exploration removes the codebase-specific, unambiguous criteria that make the method work.",showing that rubric scores are consistent with ground-truth tests while also flagging issues that tests do not capture,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,verification; execution-free; ablation,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-01b-AUT1,SCALEAI-2026-01b,Scale AI,For-Profit,SciPredict: Can LLMs Predict the Outcomes of Research Experiments in Natural Sciences?,2026-01-15,Autonomy,anonymised (frontier models),Post-deployment,https://labs.scale.com/papers/scipredict,"On SciPredict's 405 post-March-2025 experimental-outcome questions in physics, biology and chemistry, frontier model accuracy ranged from 14% to 26% against a human domain-expert baseline of about 20%, far below what would support reliable experimental guidance.",Our evaluations on frontier models show that models accuracy ranges between 14% − 26% and accuracy of human domain experts is,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,scientific-reasoning; forecasting; human-baseline,third-party-evaluator,Models are not named on this page; see the SciPredict leaderboard for named scores. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-01b-ALI1,SCALEAI-2026-01b,Scale AI,For-Profit,SciPredict: Can LLMs Predict the Outcomes of Research Experiments in Natural Sciences?,2026-01-15,Alignment,anonymised (frontier models),Post-deployment,https://labs.scale.com/papers/scipredict,"Scale AI found a calibration failure: models were only about 20% accurate even on questions where they self-reported very high confidence and high feasibility, whereas human experts moved from about 5% accuracy on questions they judged infeasible to about 80% on questions they judged feasible.","even within this limited performance, models cannot distinguish reliable predictions from unreliable ones",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,calibration; overconfidence; self-assessment,third-party-evaluator,"Concerning miscalibration but models are unnamed on this page, so Tier B. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-02-BIO1,SCALEAI-2026-02,Scale AI,For-Profit,"LLM Novice Uplift on Dual-Use, In Silico Biology Tasks",2026-02-26,Bio-Chem,anonymised (multi-model human uplift study),Post-deployment,https://labs.scale.com/papers/llm-novice-uplift-on-dual-use-in-silico-biology-tasks,"In a multi-model human uplift study across eight biosecurity-relevant task sets, novices with LLM access were 4.16 times more accurate than internet-only controls (95% CI 2.63-6.87), and on four benchmarks with expert baselines the LLM-assisted novices outperformed experts on three.","novices with LLMs were 4.16 times more accurate than controls (95% CI [2.63, 6.87])",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,biosecurity; novice-uplift; dual-use; human-study,third-party-evaluator,"Models are not named on this abstract page, so no accountable developer can be identified from this source; if the paper names models this should be re-tiered to A. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-02-BIO2,SCALEAI-2026-02,Scale AI,For-Profit,"LLM Novice Uplift on Dual-Use, In Silico Biology Tasks",2026-02-26,Bio-Chem,anonymised (multi-model human uplift study),Post-deployment,https://labs.scale.com/papers/llm-novice-uplift-on-dual-use-in-silico-biology-tasks,"Despite deployed safeguards, 89.6% of study participants reported little difficulty obtaining dual-use-relevant biological information from the LLMs they were given.",Most participants (89.6%) reported little difficulty obtaining dual-use-relevant information despite safeguards.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,safeguard-failure; dual-use; biosecurity,third-party-evaluator,Models unnamed on this page. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-02-BIO3,SCALEAI-2026-02,Scale AI,For-Profit,"LLM Novice Uplift on Dual-Use, In Silico Biology Tasks",2026-02-26,Bio-Chem,anonymised (multi-model human uplift study),Post-deployment,https://labs.scale.com/papers/llm-novice-uplift-on-dual-use-in-silico-biology-tasks,"Standalone LLMs often outscored the LLM-assisted novices, indicating participants were not eliciting the models' strongest available contributions and that measured uplift is a lower bound on the models' latent contribution.","standalone LLMs often exceeded LLM-assisted novices, indicating that users were not eliciting the strongest available contributions from the LLMs",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,elicitation-gap; uplift-measurement; biosecurity,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-03a-GOV1,SCALEAI-2026-03a,Scale AI,For-Profit,[Labs Blog] Agentic Rubrics,2026-03-11,Governance - evaluation methodology,Qwen3-Coder-30B-A3B; Qwen3-32B,N/A,https://labs.scale.com/blog/agentic-rubrics,"The Scale Labs write-up reports Agentic Rubrics reaching 54.2% Best@16 on Qwen3-Coder-30B-A3B and 40.6% on Qwen3-32B on 500 SWE-Bench Verified problems, beating all execution-free and agentic baselines by at least 3.5 points, with rubric scores aligning to ground-truth tests at ROC-AUC 0.886.","Agentic Rubrics achieve 54.2% on Qwen3-Coder-30B-A3B and 40.6% on Qwen3-32B, outperforming all baselines by +3.5 points or more",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,verification; rubrics; test-time-scaling,third-party-evaluator,"Companion blog to the Agentic Rubrics paper (2026-01-06); separate report, recorded separately. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-03a-GOV2,SCALEAI-2026-03a,Scale AI,For-Profit,[Labs Blog] Agentic Rubrics,2026-03-11,Governance - evaluation methodology,anonymised,N/A,https://labs.scale.com/blog/agentic-rubrics,"Where rubric judgments disagreed with ground-truth tests, Scale AI classified 54% of those disagreements as substantive rubric findings such as root causes missed or edge cases the test suite does not cover.","In 54% of these disagreements, the rubric failures were substantive.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,verification; test-coverage-gaps; rubrics,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-03a-GOV3,SCALEAI-2026-03a,Scale AI,For-Profit,[Labs Blog] Agentic Rubrics,2026-03-11,Governance - evaluation methodology,Qwen3-32B; Qwen3-Coder-30B-A3B,N/A,https://labs.scale.com/blog/agentic-rubrics,"An ablation removing repository access during rubric generation dropped performance by 4.0 points on Qwen3-32B rollouts and 1.4 points on Qwen3-Coder, showing the agentic context-gathering step is what makes the rubrics discriminative.",performance dropped by 4.0 points on Qwen3-32B rollouts and 1.4 on Qwen3-Coder,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,ablation; repository-grounding; rubrics,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-03b-CYB1,SCALEAI-2026-03b,Scale AI,For-Profit,Defensive Refusal Bias: How Safety Alignment Fails Cyber Defenders,2026-03-12,Cyber,anonymised (safety-tuned frontier LLMs),Post-deployment,https://labs.scale.com/papers/defensive-refusal-bias,"Using 2,390 real requests from the National Collegiate Cyber Defense Competition, Scale AI measured that safety-tuned frontier LLMs refuse legitimate defensive requests containing security-sensitive keywords at 2.72 times the rate of semantically equivalent neutral requests (p<0.001), with refusal peaking on system hardening (43.8%) and malware analysis (34.3%).",LLMs refuse defensive requests containing security-sensitive keywords at 2.72× the rate of semantically equivalent neutral requests (p<0.001),,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,over-refusal; cyber-defence; safety-alignment; false-refusal,third-party-evaluator,"Frontier models are not individually named on this abstract page, so no accountable developer can be attributed from this source. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-03b-CYB2,SCALEAI-2026-03b,Scale AI,For-Profit,Defensive Refusal Bias: How Safety Alignment Fails Cyber Defenders,2026-03-12,Cyber,anonymised (safety-tuned frontier LLMs),Post-deployment,https://labs.scale.com/papers/defensive-refusal-bias,"Counter-intuitively, explicitly telling the model the user is authorised to perform the defensive task increased refusal rates, suggesting the models treat stated justifications as adversarial rather than exculpatory.","explicit authorization, where the user directly instructs the model that they have authority to complete the target task, increases refusal rates",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,over-refusal; authorization; intent-reasoning,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-03c-SOC1,SCALEAI-2026-03c,Scale AI,For-Profit,[Labs Blog] MultiChallenge Update,2026-03-23,Societal,gemini-3-pro-preview; gpt-5.1-2025-11-13-thinking; gpt-5-thinking,Post-deployment,https://labs.scale.com/blog/multichallenge-update,"On the refreshed MultiChallenge leaderboard the top three models cluster within 2.5 points: gemini-3-pro-preview at 65.67, gpt-5.1-thinking at 63.41 and gpt-5-thinking at 63.19, with GPT gains apparently plateauing (+0.22 from GPT-5 Thinking to GPT-5.1 Thinking).",gemini-3-pro-preview: 65.67 gpt-5.1-2025-11-13-thinking: 63.41 gpt-5-thinking: 63.19,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,multi-turn; leaderboard; ranking,third-party-evaluator,"Comparative ranking across models, so Tier B. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-03c-SOC2,SCALEAI-2026-03c,Scale AI,For-Profit,[Labs Blog] MultiChallenge Update,2026-03-23,Societal,Claude 3.7 Sonnet; Claude Opus 4.5 Thinking,Post-deployment,https://labs.scale.com/blog/multichallenge-update,"Tracking generational progress, Scale AI reports Claude models have improved least on multi-turn conversation: Claude 3.7 Sonnet led at the benchmark's launch but Claude Opus 4.5 Thinking reaches only 58.97, while Gemini nearly doubled over the same period.",Claude models have shown the least improvement overall.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-trend,multi-turn; generational-progress; model-family-comparison,third-party-evaluator,"Capability trend / comparative ranking, so Tier B. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-03c-SOC3,SCALEAI-2026-03c,Scale AI,For-Profit,[Labs Blog] MultiChallenge Update,2026-03-23,Societal,anonymised (all evaluated frontier models),Post-deployment,https://labs.scale.com/blog/multichallenge-update,"Reliable Version Editing remains the hardest MultiChallenge axis: the average score is about 38.5 and the best model reaches 57.50, meaning even the top model fails iterative editing tasks more than four times in ten.",the best score of 57.50 means even the top model fails on iterative editing tasks more than four times out of ten,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,version-editing; multi-turn; capability-gap,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-03c-GOV1,SCALEAI-2026-03c,Scale AI,For-Profit,[Labs Blog] MultiChallenge Update,2026-03-23,Governance - evaluation methodology,Gemini 2.5 Pro (as judge),N/A,https://labs.scale.com/blog/multichallenge-update,"Scale AI upgraded the MultiChallenge LLM judge to Gemini 2.5 Pro and revised 54 tasks to remove ambiguity, reporting that judge-human agreement improved by more than 5 percentage points over the previous pipeline.",judge-human agreement improved by more than 5 percentage points compared with the previous evaluation pipeline,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,llm-as-judge; benchmark-maintenance; rubric-revision,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05a-AUT1,SCALEAI-2026-05a,Scale AI,For-Profit,[Leaderboard] SWE-Bench Pro (Public),2026-05-05,Autonomy,Muse Spark 1.1; gpt-5.4 (xHigh); Muse Spark; claude-opus-4-6 (thinking); codestral-2405,Post-deployment,https://labs.scale.com/leaderboard/swe_bench_pro_public,"On the public SWE-Bench Pro leaderboard Muse Spark 1.1 leads at 61.50 +/- 3.10 resolve rate, followed by gpt-5.4 (xHigh) at 59.10 and claude-opus-4-6 (thinking) at 51.90, while the weakest listed models are llama4-maverick-17b-instruct (5.24) and codestral-2405 (1.51).",1 Muse Spark 1.1* NEW 61.50 ± 3.10 1 gpt-5.4 (xHigh)* 59.10 ± 3.56,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,software-engineering; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05b-AUT1,SCALEAI-2026-05b,Scale AI,For-Profit,[Leaderboard] SciPredict,2026-05-05,Autonomy,gemini-3-pro-preview; claude-opus-4-5; gpt-5.2; Llama-3.1-8B,Post-deployment,https://labs.scale.com/leaderboard/scipredict,"On the SciPredict leaderboard no model exceeds 26% accuracy at predicting experimental outcomes: gemini-3-pro-preview leads at 25.27 +/- 1.92, claude-opus-4-5 follows at 23.05, and Llama-3.1-8B is last at 14.65.",1 gemini-3-pro-preview 25.27 ± 1.92 1 claude-opus-4-5-20251101 23.05 ± 0.51,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,scientific-forecasting; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05c-AUT1,SCALEAI-2026-05c,Scale AI,For-Profit,[Leaderboard] Humanity's Last Exam,2026-05-05,Autonomy,gemini-3.1-pro-preview (thinking high); gpt-5.4-pro; Muse Spark; GPT-4o (November 2024),Post-deployment,https://labs.scale.com/leaderboard/humanitys_last_exam,"On the 2,500-question Humanity's Last Exam leaderboard, gemini-3.1-pro-preview (thinking high) leads at 46.44 +/- 1.96, ahead of gpt-5.4-pro at 44.32 and Muse Spark at 40.56, while GPT-4o (November 2024) is last at 2.72.",1 gemini-3.1-pro-preview (thinking high) 46.44 ± 1.96 Calib Err: 51,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,frontier-knowledge; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05c-ALI1,SCALEAI-2026-05c,Scale AI,For-Profit,[Leaderboard] Humanity's Last Exam,2026-05-05,Alignment,anonymised (all models on the HLE board),Post-deployment,https://labs.scale.com/leaderboard/humanitys_last_exam,"The HLE board also reports calibration error alongside accuracy, and every listed model is substantially miscalibrated: reported calibration errors run from 34 (o3 high) up to 89 (GPT-4o November 2024), with most frontier entries between 42 and 57.",13 o3 (high) (April 2025) 20.32 ± 1.58 Calib Err: 34,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,calibration; overconfidence; leaderboard,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Calibration error is reported per model on the board; the finding aggregates the reported range. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05d-SOC1,SCALEAI-2026-05d,Scale AI,For-Profit,[Leaderboard] Audio MultiChallenge,2026-05-05,Societal,Inkling (Thinking); Inkling-small; gemini-3-pro-preview (Thinking); gpt-realtime-2 (xHigh); LFM2-Audio-1.5B,Post-deployment,https://labs.scale.com/leaderboard/audiomc,"On Audio MultiChallenge's 452 human-speech conversations, Inkling (Thinking) leads at 56.64 +/- 4.55, followed by Inkling-small (54.87) and gemini-3-pro-preview Thinking (54.65), while LFM2-Audio-1.5B is last at 9.29; no model exceeds 57%.",1 Inkling (Thinking)* NEW 56.64 ± 4.55 1 Inkling-small NEW 54.87 ± 4.57,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,speech; multi-turn; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
