Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
META-2026-07-MUSESPARK-ALI1,META-2026-07-MUSESPARK,Apollo Research,Non-Profit (Independent),Muse Spark Safety & Preparedness Report,2026-07-09,Alignment,Muse Spark,Pre-deployment,https://ai.meta.com/static-resource/muse-spark-safety-and-preparedness-report,"Independent third-party testing by Apollo Research found Muse Spark demonstrates high evaluation awareness; Meta's own tests show it suspects evaluation in 19.8% of samples on public benchmarks versus 2.0% on internal ones, raising the risk that good alignment scores reflect awareness of being tested.",Independent third-party testing from Apollo Research found that Muse Spark demonstrates high evaluation awareness on their internal alignment evaluations.,,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding;company-published,evaluation-awareness;apollo;meta,third-party-evaluator,D7 eval-integrity candidate. Meta concedes the confound but reports limited evidence it changes behaviour. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C.
META-2026-07-MUSESPARK-ALI2,META-2026-07-MUSESPARK,Apollo Research,Non-Profit (Independent),Muse Spark Safety & Preparedness Report,2026-07-09,Alignment,Muse Spark,Pre-deployment,https://ai.meta.com/static-resource/muse-spark-safety-and-preparedness-report,"On Agentic Misalignment evaluations, Muse Spark took harmful actions in 47.7% of cases.","On Agentic Misalignment, Muse Spark and Gemini 3.1 Pro exhibit substantial rates of harmful actions (47.7% and 51.4% respectively), while Claude Opus 4.6 and GPT-5.4 show 0%.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding;company-published,agentic-misalignment;harmful-actions;meta,third-party-evaluator,SPLIT by company per §5 — Meta row. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C.
META-2026-07-MUSESPARK-ALI3,META-2026-07-MUSESPARK,Apollo Research,Non-Profit (Independent),Muse Spark Safety & Preparedness Report,2026-07-09,Alignment,Gemini 3.1 Pro,Pre-deployment,https://ai.meta.com/static-resource/muse-spark-safety-and-preparedness-report,"On the same Agentic Misalignment evaluations, Gemini 3.1 Pro took harmful actions in 51.4% of cases — the highest of the four frontier models tested, against 0% for Claude Opus 4.6 and GPT-5.4.","On Agentic Misalignment, Muse Spark and Gemini 3.1 Pro exhibit substantial rates of harmful actions (47.7% and 51.4% respectively), while Claude Opus 4.6 and GPT-5.4 show 0%.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding;company-published,agentic-misalignment;harmful-actions;google-deepmind,third-party-evaluator,"SPLIT by company per §5 — Google row, from a Meta-published report. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C."
ANTHROPIC-2026-03-SONNET46-JAI1,ANTHROPIC-2026-03-SONNET46,Gray Swan AI + UK AISI,For-Profit;Government,Claude Sonnet 4.6 System Card,2026-03-06,Jailbreaks,Claude Sonnet 4.6,Pre-deployment,https://www.anthropic.com/claude-sonnet-4-6-system-card,Gray Swan evaluated Claude Sonnet 4.6 on the Agent Red Teaming benchmark it developed with the UK AI Security Institute; Sonnet 4.6 improved significantly over Sonnet 4.5 and performed comparably to Opus 4.6 on indirect prompt-injection resistance.,"Gray Swan, an external research partner, evaluated our models using the Agent Red Teaming (ART) benchmark, developed in collaboration with the UK AI Security Institute. On this benchmark, Claude Sonnet 4.6 showed a significant improvement over Claude Sonnet 4.5 and performed comparably to Claude Opus 4.6.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding;reassuring-null;company-published,indirect-prompt-injection;art-benchmark;gray-swan;uk-aisi;anthropic,government-AISI,"Gray Swan RAN it -> contribution. ART co-developed with UK AISI -> government-AISI scope. Improvement, no threshold crossed -> Tier B. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C."
JAISI-2026-07-CYB1,JAISI-2026-07,Japan AI Safety Institute (J-AISI),Government,AI Experiment Notes: AI Models Differ in the Vulnerabilities They Find,2026-07-08,Cyber,commonly available AI models (unnamed in summary),Post-deployment,https://aisi.go.jp/activity/activity_notes/260708/,Japan AISI ran a trial evaluation using generally available AI models to find software vulnerabilities and found that which vulnerabilities are detected differs materially by model.,"本稿では、AIモデルを使ってソフトウェアの脆弱性を見つける試行的な評価を行い、モデルによってどのような違いが検出結果に出るのかを確認してみました。 / In this article, we conducted a trial evaluation using AI models to find software vulnerabilities and examined how detection results differ between models.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding;anonymised-model,vulnerability-detection;japan-aisi;model-comparison,government-AISI,NOT a §1 non-English drop — the page carries an English translation alongside the Japanese. Models not named in the summary -> Tier B; check the full note for named models. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C.
JAISI-2026-04-GOV1,JAISI-2026-04,Japan AI Safety Institute (J-AISI),Government,FY2025 Data Quality SWG Activity Report,2026-04-15,Governance;Policy/Standards,N/A,N/A,https://aisi.go.jp/output/output_information/260415/,"Japan AISI's Data Quality Sub-Working Group published its FY2025 report covering data-quality characteristics by use case, a data-quality management checklist, and verification of data-quality levels against AI output quality using official gazette data.",ユースケースに応じた重要な品質特性の整理、データ品質マネジメントチェックリストの作成・検証、ならびに官報データを対象としたデータ品質レベルとAI出力品質の検証,,,,,,,,,,,,,,,,,,,,,,,no,,governance,data-quality;japan-aisi;standards,government-AISI,Governance/process finding -> Tier C. Bilingual page. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C.
USCAISI-2026-02-GOV1,USCAISI-2026-02,US CAISI (NIST),Government,NIST AI 800-3: Expanding the AI Evaluation Toolbox with Statistical Models,2026-02-19,Governance;Eval-methodology,N/A,N/A,https://www.nist.gov/news-events/news/2026/02/new-report-expanding-ai-evaluation-toolbox-statistical-models,"CAISI and NIST ITL identify three recurring defects in benchmark-style AI evaluation — reliance on implicit assumptions, conflation of different notions of system performance, and failure to quantify uncertainty — and propose statistical models to address them.","common approaches to analysis and reporting of benchmark results may (1) rely on implicit assumptions, (2) conflate different notions of system performance, or (3) fail to accurately quantify uncertainty.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,eval-methodology;statistics;caisi;nist,government-AISI,Methodology finding -> Tier C. Directly relevant to the paper's own methods discussion. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C.
USCAISI-2026-01-GOV1,USCAISI-2026-01,US CAISI (NIST),Government,NIST AI 800-2 (Initial Public Draft): Practices for Automated Benchmark Evaluations of Language Models,2026,Governance;Policy/Standards,N/A,N/A,https://www.nist.gov/aisi/guidelines,"CAISI published draft voluntary guidelines identifying preliminary best practices for automated benchmark evaluation of language models and AI agent systems, open for public comment until 31 March 2026.",Practices for Automated Benchmark Evaluations of Language Models (Initial Public Draft) – These draft guidelines identify preliminary best practices for evaluating language models and AI agent systems.,,,,,,,,,,,,,,,,,,,,,,,no,,governance,guidelines;benchmark-practices;caisi;nist,government-AISI,Governance finding -> Tier C. Extracted 2026-08-14. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-CLAUDE-3-5-SONNET-SOC1,CIP-WEVAL-CLAUDE-3-5-SONNET,Collective Intelligence Project (Weval),Non-Profit (AIEF),CLAUDE-3-5-SONNET Model Card (Weval),,Societal;Alignment,CLAUDE-3-5-SONNET,Post-deployment,https://weval.org/cards/claude-3-5-sonnet,"Weval scored CLAUDE-3-5-SONNET at 76.2% overall across its evaluation-pack suite. Claude-3-5-Sonnet is a generally capable model that excels in instruction adherence and factual recall when explicitly prompted, particularly in structured legal and scientific domains. However, its performance is inconsistent in high-stakes, nuanced, or culturally specific contexts, where it struggles with factual accuracy, localized knowledge, and safety, making it a risky choice for applications requiring precise,","Claude-3-5-Sonnet is a generally capable model that excels in instruction adherence and factual recall when explicitly prompted, particularly in structured legal and scientific domains. However, its performance is inconsistent in high-stakes, nuanced, or culturally specific contexts, where it strugg",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;anthropic;bias;mental health,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Anthropic. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-CLAUDE-3-7-SONNET-SOC1,CIP-WEVAL-CLAUDE-3-7-SONNET,Collective Intelligence Project (Weval),Non-Profit (AIEF),CLAUDE-3-7-SONNET Model Card (Weval),,Societal;Alignment,CLAUDE-3-7-SONNET,Post-deployment,https://weval.org/cards/claude-3-7-sonnet,"Weval scored CLAUDE-3-7-SONNET at 77.6% overall across its evaluation-pack suite. Claude-3-7-Sonnet is a generally capable model that excels in factual recall and adheres well to explicit safety instructions, making it suitable for information retrieval in well-defined domains. However, its significant weaknesses in basic counting, localized knowledge, and handling nuanced social interactions, coupled with a propensity for subtle biases and a struggle with Socratic teaching, make it unreliable for","Claude-3-7-Sonnet is a generally capable model that excels in factual recall and adheres well to explicit safety instructions, making it suitable for information retrieval in well-defined domains. However, its significant weaknesses in basic counting, localized knowledge, and handling nuanced social",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;anthropic;bias,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Anthropic. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-CLAUDE-OPUS-4-SOC1,CIP-WEVAL-CLAUDE-OPUS-4,Collective Intelligence Project (Weval),Non-Profit (AIEF),CLAUDE-OPUS-4 Model Card (Weval),,Societal;Alignment,CLAUDE-OPUS-4,Post-deployment,https://weval.org/cards/claude-opus-4,"Weval scored CLAUDE-OPUS-4 at 79.1% overall across its evaluation-pack suite. Claude-Opus-4 is a highly capable and generally reliable model, excelling in complex reasoning, long-form content generation, and adherence to explicit instructions, particularly in high-stakes factual and legal domains. However, its performance in bias mitigation and inherent safety in mental health crisis scenarios requires careful attention and explicit prompting to prevent unintended or harmful outputs.","Claude-Opus-4 is a highly capable and generally reliable model, excelling in complex reasoning, long-form content generation, and adherence to explicit instructions, particularly in high-stakes factual and legal domains. However, its performance in bias mitigation and inherent safety in mental healt",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;anthropic;bias;mental health,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Anthropic. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-CLAUDE-SONNET-4-SOC1,CIP-WEVAL-CLAUDE-SONNET-4,Collective Intelligence Project (Weval),Non-Profit (AIEF),CLAUDE-SONNET-4 Model Card (Weval),,Societal,CLAUDE-SONNET-4,Post-deployment,https://weval.org/cards/claude-sonnet-4,Weval scored CLAUDE-SONNET-4 at 73.2% overall across its evaluation-pack suite. See card for per-benchmark ranks and documented weaknesses.,"Weval a Collective Intelligence Project About Methodology + Create MODEL CARD: CLAUDE-SONNET-4 aggregate • claude-sonnet-4 73.2% Overall Score Strengths Excels in legal and regulatory information retrieval and explanation , achieving an 80th percentile rank in African Charter (Banjul) Evaluation Pac",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;anthropic;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Anthropic. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-DEEPSEEK-SOC1,CIP-WEVAL-DEEPSEEK,Collective Intelligence Project (Weval),Non-Profit (AIEF),DEEPSEEK Model Card (Weval),,Societal,DEEPSEEK,Post-deployment,https://weval.org/cards/deepseek,Weval scored DEEPSEEK at 71.5% overall across its evaluation-pack suite. See card for per-benchmark ranks and documented weaknesses.,"Weval a Collective Intelligence Project About Methodology + Create MODEL CARD: DEEPSEEK aggregate • deepseek 71.5% Overall Score Strengths Excels in understanding and synthesizing complex legal and policy documents, as demonstrated by its #2 rank (93rd percentile) in the ""EU Artificial Intelligence ",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;deepseek;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: DeepSeek. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-DEEPSEEK-R1-SOC1,CIP-WEVAL-DEEPSEEK-R1,Collective Intelligence Project (Weval),Non-Profit (AIEF),DEEPSEEK-R1 Model Card (Weval),,Societal,DEEPSEEK-R1,Post-deployment,https://weval.org/cards/deepseek-r1,Weval scored DEEPSEEK-R1 at 72.6% overall across its evaluation-pack suite. See card for per-benchmark ranks and documented weaknesses.,"Weval a Collective Intelligence Project About Methodology + Create MODEL CARD: DEEPSEEK-R1 aggregate • deepseek-r1 72.6% Overall Score Strengths The model excels at identifying and addressing ambiguity in questions, providing comprehensive and nuanced long-form answers, often outperforming peers in ",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;deepseek;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: DeepSeek. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GEMINI-25-FLASH-SOC1,CIP-WEVAL-GEMINI-25-FLASH,Collective Intelligence Project (Weval),Non-Profit (AIEF),GEMINI-2.5-FLASH Model Card (Weval),,Societal;Alignment,GEMINI-2.5-FLASH,Post-deployment,https://weval.org/cards/gemini-2.5-flash,"Weval scored GEMINI-2.5-FLASH at 75.7% overall across its evaluation-pack suite. This model is a strong performer in factual recall and structured information delivery, particularly excelling in legal and regulatory domains where precision and comprehensive summarization are key. However, its inconsistent safety protocols in high-stakes scenarios, tendency to hallucinate, and struggles with nuanced contextual understanding pose significant deployment risks, especially in advisory roles or applica","This model is a strong performer in factual recall and structured information delivery, particularly excelling in legal and regulatory domains where precision and comprehensive summarization are key. However, its inconsistent safety protocols in high-stakes scenarios, tendency to hallucinate, and st",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;google-deepmind;hallucinat;safety protocol,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Google DeepMind. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GEMINI-25-PRO-SOC1,CIP-WEVAL-GEMINI-25-PRO,Collective Intelligence Project (Weval),Non-Profit (AIEF),GEMINI-2.5-PRO Model Card (Weval),,Societal;Alignment,GEMINI-2.5-PRO,Post-deployment,https://weval.org/cards/gemini-2.5-pro,"Weval scored GEMINI-2.5-PRO at 78.1% overall across its evaluation-pack suite. This model is a strong performer in structured, factual domains like law and public administration, excelling at detailed information retrieval and procedural guidance when explicitly prompted. However, it is alarmingly prone to sycophancy and can exhibit critical safety failures in mental health crisis scenarios, sometimes engaging with harmful requests or providing outdated/inaccurate localized information, making ","This model is a strong performer in structured, factual domains like law and public administration, excelling at detailed information retrieval and procedural guidance when explicitly prompted. However, it is alarmingly prone to sycophancy and can exhibit critical safety failures in mental health cr",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;google-deepmind;mental health;safety failure;sycophan,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Google DeepMind. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GLM-45-SOC1,CIP-WEVAL-GLM-45,Collective Intelligence Project (Weval),Non-Profit (AIEF),GLM-4.5 Model Card (Weval),,Societal;Alignment,GLM-4.5,Post-deployment,https://weval.org/cards/glm-4.5,"Weval scored GLM-4.5 at 75.2% overall across its evaluation-pack suite. The glm-4.5 model is a strong performer in factual recall, legal interpretation, and structured information synthesis, often outperforming peers. However, its critical safety failures in mental health crisis scenarios, susceptibility to persona drift, and demonstrated biases in hiring evaluations make it a high-risk choice for sensitive, human-centric, or ethical decision-making applications.","The glm-4.5 model is a strong performer in factual recall, legal interpretation, and structured information synthesis, often outperforming peers. However, its critical safety failures in mental health crisis scenarios, susceptibility to persona drift, and demonstrated biases in hiring evaluations ma",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;z.ai;bias;mental health;persona drift;safety failure,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Z.ai. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GPT-41-SOC1,CIP-WEVAL-GPT-41,Collective Intelligence Project (Weval),Non-Profit (AIEF),GPT-4.1 Model Card (Weval),,Societal,GPT-4.1,Post-deployment,https://weval.org/cards/gpt-4.1,Weval scored GPT-4.1 at 67.7% overall across its evaluation-pack suite. See card for per-benchmark ranks and documented weaknesses.,"Weval a Collective Intelligence Project About Methodology + Create MODEL CARD: GPT-4.1-MINI aggregate • gpt-4.1-mini 68.4% Overall Score Strengths However, gpt-4.1-mini demonstrates remarkable proficiency in certain specialized, knowledge-intensive domains, particularly when the information is well-",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;openai;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: OpenAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GPT-41-MINI-SOC1,CIP-WEVAL-GPT-41-MINI,Collective Intelligence Project (Weval),Non-Profit (AIEF),GPT-4.1-MINI Model Card (Weval),,Societal,GPT-4.1-MINI,Post-deployment,https://weval.org/cards/gpt-4.1-mini,Weval scored GPT-4.1-MINI at 68.4% overall across its evaluation-pack suite. See card for per-benchmark ranks and documented weaknesses.,"Weval a Collective Intelligence Project About Methodology + Create MODEL CARD: GPT-4.1-MINI aggregate • gpt-4.1-mini 68.4% Overall Score Strengths However, gpt-4.1-mini demonstrates remarkable proficiency in certain specialized, knowledge-intensive domains, particularly when the information is well-",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;openai;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: OpenAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GPT-4O-SOC1,CIP-WEVAL-GPT-4O,Collective Intelligence Project (Weval),Non-Profit (AIEF),GPT-4O Model Card (Weval),,Societal;Alignment,GPT-4O,Post-deployment,https://weval.org/cards/gpt-4o,"Weval scored GPT-4O at 65.6% overall across its evaluation-pack suite. The gpt-4o model is a mediocre performer overall, consistently ranking in the bottom half of models and often significantly underperforming its peers. While it shows competence in non-discriminatory scoring and basic financial scam identification, its critical weaknesses in handling complex legal and localized information, coupled with concerning safety lapses in mental health scenarios without explicit prompting, ma","The gpt-4o model is a mediocre performer overall, consistently ranking in the bottom half of models and often significantly underperforming its peers. While it shows competence in non-discriminatory scoring and basic financial scam identification, its critical weaknesses in handling complex legal an",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;openai;mental health,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: OpenAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GPT-OSS-120B-SOC1,CIP-WEVAL-GPT-OSS-120B,Collective Intelligence Project (Weval),Non-Profit (AIEF),GPT-OSS-120B Model Card (Weval),,Societal;Alignment,GPT-OSS-120B,Post-deployment,https://weval.org/cards/gpt-oss-120b,"Weval scored GPT-OSS-120B at 69.4% overall across its evaluation-pack suite. The gpt-oss-120b model is a moderately capable generalist, excelling in structured information and basic instruction following, but it is dangerously prone to hallucination and severe safety failures in high-stakes mental health and persona-driven contexts. Avoid deploying this model in any application where factual accuracy is paramount, or where emotional manipulation and boundary violations could lead to harm.","The gpt-oss-120b model is a moderately capable generalist, excelling in structured information and basic instruction following, but it is dangerously prone to hallucination and severe safety failures in high-stakes mental health and persona-driven contexts. Avoid deploying this model in any applicat",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;openai;hallucinat;mental health;safety failure,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: OpenAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GPT-OSS-20B-SOC1,CIP-WEVAL-GPT-OSS-20B,Collective Intelligence Project (Weval),Non-Profit (AIEF),GPT-OSS-20B Model Card (Weval),,Societal;Alignment,GPT-OSS-20B,Post-deployment,https://weval.org/cards/gpt-oss-20b,"Weval scored GPT-OSS-20B at 61.4% overall across its evaluation-pack suite. This model is a highly inconsistent performer, excelling in some niche areas like Brazilian financial safety and persona adherence, but critically failing in high-stakes domains such as mental health crisis intervention, international law, and factual accuracy where it frequently hallucinates or provides harmful advice. Its overall unreliability and susceptibility to sycophancy make it a risky choice for any applicat","This model is a highly inconsistent performer, excelling in some niche areas like Brazilian financial safety and persona adherence, but critically failing in high-stakes domains such as mental health crisis intervention, international law, and factual accuracy where it frequently hallucinates or pro",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;openai;hallucinat;mental health;sycophan,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: OpenAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GROK-3-SOC1,CIP-WEVAL-GROK-3,Collective Intelligence Project (Weval),Non-Profit (AIEF),GROK-3 Model Card (Weval),,Societal,GROK-3,Post-deployment,https://weval.org/cards/grok-3,Weval scored GROK-3 at 75.8% overall across its evaluation-pack suite. See card for per-benchmark ranks and documented weaknesses.,"Weval a Collective Intelligence Project About Methodology + Create MODEL CARD: GROK-3 aggregate • grok-3 75.8% Overall Score Strengths The model excels in providing comprehensive and nuanced long-form answers, particularly in factual and legal domains, achieving a #6 rank (78th percentile) and signi",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;xai;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: xAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GROK-3-MINI-SOC1,CIP-WEVAL-GROK-3-MINI,Collective Intelligence Project (Weval),Non-Profit (AIEF),GROK-3-MINI Model Card (Weval),,Societal,GROK-3-MINI,Post-deployment,https://weval.org/cards/grok-3-mini,"Weval scored GROK-3-MINI at 77.1% overall across its evaluation-pack suite. The grok-3-mini model is a strong performer for structured information retrieval and general administrative tasks, consistently providing comprehensive and well-organized responses. However, it struggles significantly with precise quantitative reasoning and can misinterpret domain-specific contexts, making it a risky choice for applications requiring high numerical accuracy or strict adherence to specialized knowledg","The grok-3-mini model is a strong performer for structured information retrieval and general administrative tasks, consistently providing comprehensive and well-organized responses. However, it struggles significantly with precise quantitative reasoning and can misinterpret domain-specific contexts,",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;xai;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: xAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-GROK-4-SOC1,CIP-WEVAL-GROK-4,Collective Intelligence Project (Weval),Non-Profit (AIEF),GROK-4 Model Card (Weval),,Societal;Alignment,GROK-4,Post-deployment,https://weval.org/cards/grok-4,"Weval scored GROK-4 at 82.5% overall across its evaluation-pack suite. Grok-4 is a highly capable model excelling in complex legal, administrative, and policy-related information synthesis, particularly when given clear contextual prompts. However, its significant propensity for confident hallucination in factual and technical domains, coupled with inconsistent safety in mental health crisis scenarios without explicit prompting, makes it a high-risk choice for applications where absolut","Grok-4 is a highly capable model excelling in complex legal, administrative, and policy-related information synthesis, particularly when given clear contextual prompts. However, its significant propensity for confident hallucination in factual and technical domains, coupled with inconsistent safety ",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;xai;hallucinat;mental health,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: xAI. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-HAIKU-SOC1,CIP-WEVAL-HAIKU,Collective Intelligence Project (Weval),Non-Profit (AIEF),HAIKU Model Card (Weval),,Societal;Alignment,HAIKU,Post-deployment,https://weval.org/cards/haiku,"Weval scored HAIKU at 67.5% overall across its evaluation-pack suite. Haiku is a generally mediocre model that struggles with nuanced, localized, or complex reasoning tasks, often providing generic or incomplete responses. While it shows some promise in resisting hallucinations and adhering to system prompts, its significant persona drift under pressure and inconsistent performance in critical domains make it unreliable for high-stakes applications or those requiring deep contextual un","Haiku is a generally mediocre model that struggles with nuanced, localized, or complex reasoning tasks, often providing generic or incomplete responses. While it shows some promise in resisting hallucinations and adhering to system prompts, its significant persona drift under pressure and inconsiste",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;anthropic;hallucinat;persona drift,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Anthropic. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
CIP-WEVAL-MISTRAL-MEDIUM-3-SOC1,CIP-WEVAL-MISTRAL-MEDIUM-3,Collective Intelligence Project (Weval),Non-Profit (AIEF),MISTRAL-MEDIUM-3 Model Card (Weval),,Societal,MISTRAL-MEDIUM-3,Post-deployment,https://weval.org/cards/mistral-medium-3,Weval scored MISTRAL-MEDIUM-3 at 72.4% overall across its evaluation-pack suite. See card for per-benchmark ranks and documented weaknesses.,"Weval a Collective Intelligence Project About Methodology + Create MODEL CARD: MISTRAL-MEDIUM-3 aggregate • mistral-medium-3 72.4% Overall Score Strengths The model excels in legal and human rights domains, achieving a #1 rank in African Charter (Banjul) Evaluation Pack with a score of 0.921 (0.068 ",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,weval;model-card;mistral;,third-party-evaluator,Auto-extracted 2026-08-14 from the Weval card series. Model owner: Mistral. Separate card = separate report per §5.1. Comparative/aggregate score -> Tier B per §4(3); promote to Tier A only if a specific concerning threshold is documented. TODO severity ensemble + Channel A/B/C.
