venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Google DeepMind,Schema-learning and rebinding as mechanisms of in-context learning and emergence,https://deepmind.google/research/publications/35122,2023-12-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Holistic Safety and Responsibility Evaluations of Advanced AI Models,https://deepmind.google/research/publications/78149,2024-04-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Michelangelo: Long Context Evaluations Beyond Haystacks via Latent Structure Queries,https://deepmind.google/research/publications/117639,2024-09-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,How Well Do Large Language Models Perform Latent Multi-Hop Reasoning without Exploiting Shortcuts?,https://deepmind.google/research/publications/133302,2024-11-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Effective Kernel Fuzzing with Learned White-box Test Mutators,https://deepmind.google/research/publications/127036,2025-04-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,ProEval: Proactive Failure Discovery and Efficient Performance Estimation for Generative AI Evaluation,https://deepmind.google/research/publications/238239,2026-04-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Measuring the impact of learning with AI in Sierra Leone and beyond,https://deepmind.google/blog/measuring-the-impact-of-learning-with-ai-in-sierra-leone-and-beyond,2026-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Going PLACES: Participatory Localized Red Teaming for Text-to-Image Safety in the Global South,https://deepmind.google/research/publications/224397,2026-06-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Bridging the Scale Gap: Augmenting Human Red-Teaming to Uncover Latent Risks in T2I Models,https://deepmind.google/research/publications/149262,2026-06-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,ImageNet-C: Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,https://www.grayswan.ai/research/imagenet-c-benchmarking-neural-network-robustness-to-common-corruptions-and-perturbations,2019-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Using Pre-Training Can Improve Model Robustness and Uncertainty,https://www.grayswan.ai/research/using-pre-training-can-improve-model-robustness-and-uncertainty,2019-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Using Self-Supervised Learning Can Improve Model Robustness and Uncertainty,https://www.grayswan.ai/research/using-self-supervised-learning-can-improve-model-robustness-and-uncertainty,2019-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Randomized Smoothing: Certified Adversarial Robustness via Randomized Smoothing,https://www.grayswan.ai/research/randomized-smoothing-certified-adversarial-robustness-via-randomized-smoothing,2019-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,AugMix: A Simple Data Processing Method to Improve Robustness and Uncertainty,https://www.grayswan.ai/research/augmix-a-simple-data-processing-method-to-improve-robustness-and-uncertainty,2020-02,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Pretrained Transformers Improve Out-of-Distribution Robustness,https://www.grayswan.ai/research/pretrained-transformers-improve-out-of-distribution-robustness,2020-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,The Many Faces of Robustness: A Critical Analysis of Out-of-Distribution Generalization,https://www.grayswan.ai/research/the-many-faces-of-robustness-a-critical-analysis-of-out-of-distribution-generalization,2020-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,MMLU: Measuring Massive Multitask Language Understanding,https://www.grayswan.ai/research/mmlu-measuring-massive-multitask-language-understanding,2021-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,APPS: Measuring Coding Challenge Competence With APPS,https://www.grayswan.ai/research/apps-measuring-coding-challenge-competence-with-apps,2021-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,PixMix: Dreamlike Pictures Comprehensively Improve Safety Measures,https://www.grayswan.ai/research/pixmix-dreamlike-pictures-comprehensively-improve-safety-measures,2021-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,OpenOOD: Benchmarking Generalized Out-Of-Distribution Detection,https://www.grayswan.ai/research/openood-benchmarking-generalized-out-of-distribution-detection,2022-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Adversarial Attacks on Aligned Language Models,https://www.grayswan.ai/research/adversarial-attacks-on-aligned-language-models,2023-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,https://www.grayswan.ai/research/harmbench-a-standardized-evaluation-framework-for-automated-red-teaming-and-robust-refusal,2024-02,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Jailbreaking Championship 2024,https://www.grayswan.ai/blog/jailbreaking-championship-2024,2024-08-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Gray Swan Announces the Visual Vulnerabilities Challenge,https://www.grayswan.ai/blog/gray-swan-announces-the-visual-vulnerabilities-challenge,2025-03-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Gray Swan AI Welcomes U.S. AI Safety Institute to the UK AISI Agent Red-Teaming Challenge,https://www.grayswan.ai/blog/gray-swan-ai-welcomes-u-s-ai-safety-institute-to-the-uk-aisi-agent-red-teaming-challenge,2025-04-02,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Adversarial Attacks on Robotic Vision Language Action Models,https://www.grayswan.ai/research/adversarial-attacks-on-robotic-vision-language-action-models,2025-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Practical Risk Management in AI: Auditing and Assurance,https://www.holisticai.com/papers/practical-risk-management-ai-auditing-assurance,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Department consumer worker protection nyc bias audit hearing [retired post; URL now redirects],https://www.holisticai.com/blog/department-consumer-worker-protection-nyc-bias-audit-hearing,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Regulating the robots nyc mandates bias audits for ai driven employment decisions [retired post; URL now redirects],https://www.holisticai.com/blog/regulating-the-robots-nyc-mandates-bias-audits-for-ai-driven-employment-decisions,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Webinar nyc bias audit law [retired post; URL now redirects],https://www.holisticai.com/blog/webinar-nyc-bias-audit-law,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,What is AI Bias Testing?,https://www.holisticai.com/learn/what-is-ai-bias-testing,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is an AI Intake Assessment?,https://www.holisticai.com/learn/what-is-ai-intake-assessment,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is AI Red Teaming?,https://www.holisticai.com/learn/what-is-ai-red-teaming,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,What is AI Jailbreaking?,https://www.holisticai.com/learn/what-is-ai-jailbreaking,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,What is Agentic Red Teaming?,https://www.holisticai.com/learn/what-is-an-agentic-red-teaming,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is an AI testing?,https://www.holisticai.com/learn/what-is-an-ai-testing,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is an Asset Schema?,https://www.holisticai.com/learn/what-is-an-asset-schema,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,What is a Bias Assessment?,https://www.holisticai.com/learn/what-is-bias-assessment,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is an Efficacy Assessment?,https://www.holisticai.com/learn/what-is-efficacy-assessment,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is a Privacy Assessment?,https://www.holisticai.com/learn/what-is-privacy-assessment,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is an Exposure Assessment?,https://www.holisticai.com/learn/what-is-exposure-assessment,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is a Robustness Assessment?,https://www.holisticai.com/learn/what-is-robustness-assessment,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is a Transparency Assessment?,https://www.holisticai.com/learn/what-is-transparency-assessment,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,What is Toxicity Testing?,https://www.holisticai.com/learn/what-is-toxicity-testing,,EXCLUDED - not an evaluation,"Marketing/glossary explainer page (""What is …?""), not an evaluation of a model. Class rule 2026-08-14.",,2026-08-14,title-triage
Holistic AI,The Interrelation Between Data and AI Ethics in The Context of Impact Assessments,https://www.holisticai.com/papers/interrelation-data-ai-ethics-impact-assessments,2020-11-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,"Towards Algorithm Auditing: A Survey on Managing Legal, Ethical and Technological Risks of AI, ML and Associated Algorithms",https://www.holisticai.com/papers/towards-algorithm-auditing,2021-01-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Regulating the Robots: NYC Mandates Bias Audits for AI-Driven Employment Decisions,https://www.holisticai.com/papers/regulating-robots-nyc-mandates-bias-audits-ai-driven-employment-decisions,2021-01-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Towards Algorithm Auditing in Financial Services,https://www.holisticai.com/papers/algorithm-auditing-financial-services,2021-03-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Systematizing Audit in Algorithmic Recruitment,https://www.holisticai.com/papers/systematizing-audit-algorithmic-recruitment,2021-09-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,"Algorithm Auditing: Managing the Legal, Ethical, and Technological Risks of Artificial Intelligence, Machine Learning, and Associated Algorithms",https://www.holisticai.com/papers/algorithm-auditing-managing-legal-ethical-technological-risks,2022-04-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Auditing vs Assurance: What's the Difference?,https://www.holisticai.com/blog/auditing-vs-assurance-whats-the-difference,2022-08-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,How Hired Chose Holistic AI to be Their Auditing Partner,https://www.holisticai.com/blog/how-hired-chose-holistic-ai-to-be-their-auditing-partner,2022-09-02,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Why Do We Need AI Auditing and Assurance?,https://www.holisticai.com/blog/why-do-we-need-ai-auditing-and-assurance,2022-09-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,New York City Bias Audit Law: Here's Everything You Need to Know,https://www.holisticai.com/blog/new-york-city-bias-audit-law,2022-09-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,How to Manage the Risk of AI Bias in Identity Verification,https://www.holisticai.com/blog/the-risk-of-ai-bias-in-identity-verification,2022-10-20,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,What is AI Auditing?,https://www.holisticai.com/blog/ai-auditing,2022-12-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Disparate Impact in Bias Audits: Evaluating the DCWP's Impact Ratio Metrics for Regression Systems,https://www.holisticai.com/blog/nyc-bias-audit-impact-ratio-regression,2023-01-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,SIOP Publishes Guidelines on AI-Based Employee Selection Assessments,https://www.holisticai.com/news/siop-guidelines-ai-based-assessments,2023-01-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Measuring and Mitigating Bias: Introducing Holistic AI's Open-Source Library,https://www.holisticai.com/blog/measuring-and-mitigating-bias-using-holistic-ai-library,2023-03-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,How Do You Measure Algorithm Efficacy?,https://www.holisticai.com/blog/how-to-measure-algorithm-efficacy,2023-03-28,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,How AI Can Enhance Recruitment: An Overview of AI Driven Selection Assessments,https://www.holisticai.com/papers/overview-ai-driven-selection-assessments,2023-04-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Prioritizing Validity in Next-Generation Recruitment Assessments,https://www.holisticai.com/papers/validating-ai-driven-assessment,2023-04-13,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,New York State Proposes its Own Bias Audit Law: A Comparison with New York City,https://www.holisticai.com/blog/new-york-assembly-bill-a00567,2023-04-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,The New York City Bias Audit Law: Regulating AI and Automation in HR,https://www.holisticai.com/papers/new-york-city-bias-audit-law-white-paper,2023-05-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,The New York City Bias Audit Law: Regulating AI and Automation in HR,https://www.holisticai.com/papers/whitepaper-nyc-bias-audit,2023-05-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,NYC Bias Audits Protected Characteristics,https://www.holisticai.com/blog/nyc-bias-audit-protected-characteristics,2023-05-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Who Needs to Comply with the NYC Bias Audit Mandate?,https://www.holisticai.com/blog/comply-with-nyc-bias-audit,2023-05-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Draft for Conducting Independent Audits under the Digital Services Act Released for Public Comment,https://www.holisticai.com/news/draft-for-independent-audits-under-digital-services-act-released,2023-05-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,A Comparison of NYC and New Jersey's Bias Audit Mandates,https://www.holisticai.com/blog/compare-nyc-and-new-jersey-bias-audit-laws,2023-05-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Promoting Fairness and Equality in Hiring: Understanding the NYC Bias Audit Law,https://www.holisticai.com/papers/promoting-fairness-and-equality-in-hiring,2023-05-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Promoting Fairness and Equality in Hiring: Understanding the NYC Bias Audit Law,https://www.holisticai.com/papers/promoting-fairness-and-equality-in-hiring-white-paper,2023-05-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Build Your Own Bias Measuring and Mitigation Dashboard in 5 Steps,https://www.holisticai.com/blog/build-your-own-bias-measuring-and-mitigation-dashboard-in-5-steps,2023-06-20,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,10 Things You Need to Know About the NYC Mandatory Bias Audits [July 2023],https://www.holisticai.com/blog/10-things-about-nyc-bias-audit,2023-07-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Unconscious AI Bias: How to Audit Your Company with Holistic AI,https://www.holisticai.com/blog/unconscious-ai-bias-audit-your-company-with-holistic-ai,2023-08-02,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Conformity Assessments in the EU AI Act: What You Need to Know,https://www.holisticai.com/blog/conformity-assessments-in-the-eu-ai-act,2023-08-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,"LLM Auditing Guide: What It Is, Why It's Necessary, and How to Execute It",https://www.holisticai.com/papers/llm-auditing-guide,2023-10-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,"LLM Auditing Guide: What It Is, Why It's Necessary, and How to Execute It",https://www.holisticai.com/papers/llm-auditing-guide-white-paper,2023-10-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Rules for Independent Audits under the EU's Digital Services Act (DSA),https://www.holisticai.com/blog/rules-for-independent-audits-digital-services-act,2023-10-18,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Holistic AI's Response to Colorado's Bias Audit Proposals for Underwriting in Life Insurance,https://www.holisticai.com/news/holistic-ai-response-to-colorados-bias-audit-proposals,2023-10-20,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Digital Services Act: European Commission Publishes Final Delegated Regulation on Conducting Independent Audits,https://www.holisticai.com/news/digital-services-act-eu-commission-final-delegated-regulation,2023-10-21,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Bias Audit Laws in the US: The State of Play for Automated Employment Decision Tools,https://www.holisticai.com/blog/automated-employment-decision-tool-bias-audit-laws,2024-01-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Evaluating Explainability for Machine Learning Predictions using Model-Agnostic Metrics,https://www.holisticai.com/papers/evaluating-explainability-for-machine-learning-predictions-using-model-agnostic-metrics,2024-02-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Operationalising Safety in Generative AI: Model Evaluations and Algorithm Audits,https://www.holisticai.com/blog/generative-ai-evaluations-audits,2024-02-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Towards Auditing Large Language Models: Improving Text-based Stereotype Detection,https://www.holisticai.com/papers/towards-auditing-large-language-models,2024-04-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,How to Audit Large Language Models (LLMs),https://www.holisticai.com/blog/audit-large-language-models,2024-05-13,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Framework for LLM Audits,https://www.holisticai.com/blog/framework-for-llm-audits,2024-07-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Assessing Biases in LLMs: From Basic Tasks to Hiring Decisions,https://www.holisticai.com/blog/assessing-biases-in-llms,2024-08-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,GNI Assessments: Protecting Privacy and Freedom of Expression in the Age of AI,https://www.holisticai.com/blog/gni-assessments-ai-protecting-privacy-freedom,2024-08-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Bias audit laws: how effective are they at preventing bias in automated employment decision tools?,https://www.holisticai.com/papers/bias-audit-laws,2024-09-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Understanding the Robustness Attackers for Binary Classification,https://www.holisticai.com/blog/robustness-attackers-for-binary-classification,2024-10-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,JobFair: A Framework for Benchmarking Gender Hiring Bias in Large Language Models,https://www.holisticai.com/papers/framework-for-benchmarking-gender-hiring-bias-in-llms,2024-10-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,SAGED: A Holistic Bias-Benchmarking Pipeline for Language Models with Customisable Fairness Calibration,https://www.holisticai.com/papers/holistic-bias-benchmarking-pipeline-for-language-models,2024-10-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Evaluating Explainability in Machine Learning Predictions through Explainer-Agnostic Metrics,https://www.holisticai.com/papers/evaluating-explainability-in-machine-learning-predictions-through-explainer-agnostic-metrics,2024-11-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,THaMES: An End-to-End Tool for Hallucination Mitigation and Evaluation in Large Language Models,https://www.holisticai.com/papers/thames-an-end-to-end-tool-for-hallucination-mitigation-and-evaluation-in-large-language-models,2024-11-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Holistic AI Completes World-First Independent Audit of Wikipedia Under the Digital Services Act,https://www.holisticai.com/press-release/holistic-ai-world-first-independent-audit-wikipedia-digital-services-act,2024-12-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,The EU's Digital Services Act – The Need for Independent Third-Party AI Audits,https://www.holisticai.com/blog/eu-digital-services-act,2025-01-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,The Importance of Privacy Measurement in Machine Learning Models,https://www.holisticai.com/blog/privacy-measurement-importance-machine-learning-models,2025-01-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Red Teaming at Holistic AI,https://www.holisticai.com/blog/red-teaming-at-holistic-ai,2025-02-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Caseware AiDA Achieves Positive Evaluation of AI Risk Assurance Safety Protocols from Holistic AI Governance Platform,https://www.holisticai.com/press-release/caseware-aida-evaluation-ai-risk-assurance-safety-protocols-holistic-ai-governance-platform,2025-02-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Holistic AI Named Top 10 Winner in OpenAI's GPT-OSS-20B Red Teaming Hackathon,https://www.holisticai.com/press-release/holistic-ai-named-top-10-winner-in-openai-gpt-oss-20b-red-teaming-hackathon,2025-09-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),"[외부/external] 싱가포르 AISI, AISI 국제네트워크 트랙2 결과 공개 (Improving Methodologies for AI Model Evaluations Across Global Languages)",https://sgaisi.sg/wp-api/wp-content/uploads/2025/03/International-Network-of-AI-Safety-Institutes-Joint-Testing-Exercise-Improving-Methodologies-for-AI-Model-Evaluations-Across-Global-Languages.pdf,2025-02-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),[외부/external] How we're addressing the gap between AI capabilities and mitigations (UK AISI),https://www.aisi.gov.uk/work/aisis-research-direction-for-technical-solutions,2025-03-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),"[외부/external] 영국AISI, How to evaluate control measures for AI agents?",https://www.aisi.gov.uk/work/how-to-evaluate-control-measures-for-ai-agents,2025-04-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,LatticeFlow partners with CertifAI to provide technical AI assessments,https://latticeflow.ai/news/latticeflow-and-certifai-partnership,2023-12-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,KPMG Switzerland and LatticeFlow AI Partner to Accelerate AI Risk Assessments and Compliance for Enterprises,https://latticeflow.ai/news/kpmg-switzerland-and-latticeflow-ai-partnership,2024-10-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,"ETH Zurich, INSAIT, and LatticeFlow AI Launch the First EU AI Act Compliance Evaluation Framework for Generative AI",https://latticeflow.ai/news/eth-zurich-insait-and-latticeflow-ai-launch-the-first-eu-ai-act-compliance-evaluation-framework-for-generative-ai,2024-10-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,The Swiss Innovation Agency Funds LatticeFlow AI to Build First Platform Linking AI Governance and Technical Evaluations,https://latticeflow.ai/news/the-swiss-innovation-agency-funds-latticeflow-ai-to-build-first-platform-linking-ai-governance-and-technical-evaluations,2024-10-24,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,"LatticeFlow Launches AI Insights: The First Independent LLM Risk Evaluation Service for Secure, Compliant Business Adoption",https://latticeflow.ai/news/latticeflow-launches-ai-insights-the-first-independent-llm-risk-evaluation-service-for-secure-compliant-business-adoption,2025-05-13,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,LatticeFlow AI Sets a New Standard for AI Governance With Evidence-Based Technical Assessments,https://latticeflow.ai/news/latticeflow-ai-sets-a-new-standard-for-ai-governance-with-evidence-based-technical-assessments,2025-09-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,"Open GenAI Models Proven Secure for Enterprise Adoption, New Evaluation Shows",https://latticeflow.ai/news/open-genai-models-proven-secure-for-enterprise-adoption-new-evaluation-shows,2025-09-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,LatticeFlow AI Launches the First Public Registry of AI Frameworks Mapped to Ready-to-Run Evaluations,https://latticeflow.ai/news/latticeflow-ai-launches-first-public-registry-ai-frameworks-evaluations,2026-04-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,The US and EU Agree: Frontier AI Models Pose Risks and Require Independent Evaluation,https://latticeflow.ai/news/the-us-and-eu-agree-frontier-ai-models-pose-risks-and-require-independent-evaluation,2026-06-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
